acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,name
0.619,0.715,223453.0,0.522,5GF1ljm1AWf6RQs9bQkZPR,2.3e-06,8.0,0.273,-3.936,1.0,0.0291,125.008,4.0,0.573,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,No Me Pidas Perdón
0.0137,0.733,346333.0,0.668,7I1fHMDNlHobS8SBUJAUDt,1.57e-06,2.0,0.0393,-5.3,1.0,0.0685,83.11,4.0,0.713,2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,Turn Your Lights Down Low
0.37,0.657,240587.0,0.822,6IlQTriFgUeEbVx3Y10sia,1.88e-06,9.0,0.104,-4.612,0.0,0.0535,160.049,4.0,0.536,4xRYI6VqpkE3UwrDrAZL8L,Logic,Driving Ms Daisy
0.0554,0.622,224280.0,0.67,6m8dDOTv96S6BObyont2L9,0.0,8.0,0.573,-8.076,0.0,0.368,90.816,4.0,0.242,6XcwORNA1nI6ufMLMzZWY1,Blacksmith Music Presents Talib Kweli,Ms. Hill
0.174,0.812,200173.0,0.37,38ofGhTF7TlGS4HkM6e2VS,0.0,8.0,0.123,-6.505,1.0,0.0376,124.938,4.0,0.744,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,Por Siempre Mi Amor
0.54,0.553,305017.0,0.281,0hhFuudx06vqWDQNVdQobQ,0.889,3.0,0.11,-15.539,0.0,0.0269,135.065,4.0,0.212,1vVHevk2PD45epYnDi9CCc,Jack Stauber,Ms. Led
0.111,0.779,248120.0,0.445,2yGNkkwU2iT0doFxkxhcXH,5.44e-06,7.0,0.0992,-5.59,1.0,0.0329,126.007,4.0,0.642,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,Tengo Que Colgar
0.226,0.779,281400.0,0.373,4RNzKQEzmlvVHca4t6Txkj,6.41e-06,2.0,0.0978,-7.968,1.0,0.0372,119.946,4.0,0.499,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,Tu Postura
0.0112,0.746,199054.0,0.765,4saklk6nie3yiGePpBwUoc,0.0,6.0,0.0936,-4.41,0.0,0.0993,114.044,4.0,0.737,3Nrfpe0tUJi4K4DXYWgMUX,BTS,Dynamite
0.692,0.824,209438.0,0.588,2XU0oxnq2qxCpomAAuJY8K,0.000104,6.0,0.149,-6.4,0.0,0.0924,98.027,4.0,0.513,2NjfBq1NflQcKSeiDooVjY,Tones And I,Dance Monkey
0.418,0.595,227427.0,0.389,5kNe7PE09d6Kvw5pAsx23n,1.39e-06,2.0,0.116,-9.245,1.0,0.0349,166.052,4.0,0.4,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,Die A Happy Man
0.0125,0.794,183290.0,0.793,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11.0,0.0952,-4.521,0.0,0.0842,123.941,4.0,0.677,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Don't Start Now
0.235,0.834,146523.0,0.663,0AUvWawuP0ibk4SQ3sIZjk,0.0,8.0,0.372,-6.143,1.0,0.133,121.876,4.0,0.774,3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,Daisy
0.223,0.765,198293.0,0.356,3pXF1nA74528Edde4of9CC,0.0,11.0,0.0963,-5.556,0.0,0.195,96.991,4.0,0.189,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,Don't
0.216,0.635,147893.0,0.772,1MX19fnaW1OUQoglWTYaOo,0.0,7.0,0.285,-4.825,1.0,0.0279,119.017,4.0,0.948,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Dangerous
0.00454,0.638,185947.0,0.523,6HZILIRieu8S0iqY8kIKhj,0.0,1.0,0.0842,-6.664,1.0,0.357,139.913,4.0,0.422,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,DNA.
0.0154,0.773,115000.0,0.555,3CFPJGktOC1KpxwvDjIHfL,0.00814,4.0,0.319,-7.169,0.0,0.0583,97.992,4.0,0.501,3M3wTTCDwicRubwMyHyEDy,Shygirl,UCKERS
0.0714,0.841,192850.0,0.757,1RKqrHsNqB9pECYucfOB61,3.58e-06,3.0,0.0966,-4.419,1.0,0.131,137.532,5.0,0.88,5RzT7CM6Ot0sh0EHefMicV,Maffio,Uchi Wala
0.0382,0.391,202400.0,0.925,3ttvwTz5jOLz3oYU0htP4W,0.0,10.0,0.452,-2.96,1.0,0.255,149.706,4.0,0.145,5eIbEEQnDM8yuDVB0bimSP,RL Grime,UCLA - Heimanu Remix
0.807,0.444,227976.0,0.599,28k9vitXkjEw6n0gG6MPqz,0.0,8.0,0.0952,-5.431,1.0,0.104,80.044,4.0,0.19,7hHDO4bJGlEaEHlY2lj1eZ,Bilal Saeed,Uchiyaan Dewaraan - Baari 2
0.032,0.232,401573.0,0.705,46CA1H0T1r7u5lDUtVveAh,6.6e-05,5.0,0.185,-6.928,1.0,0.0997,74.28,4.0,0.352,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)"
0.174,0.667,270000.0,0.946,5QPzIFxrODIAFvIHESgVn6,0.0,4.0,0.348,-8.055,0.0,0.346,192.073,4.0,0.651,1FDAJKaPzIzRHJrl3Smitm,GameboyJones,Uchiha Cypher
0.014,0.899,204931.0,0.357,2pPiSJfQHsykZmSwubM8O0,1.93e-05,7.0,0.0874,-10.683,1.0,0.376,95.997,4.0,0.298,0p4ViyfJUTW0IT4SCBLexf,Drakeo the Ruler,Uchies (feat. Jay 305)
0.497,0.767,187559.0,0.668,2f98fe71dOy2ZbtH9Hgxdq,0.0,2.0,0.081,-5.967,0.0,0.226,92.057,4.0,0.422,2eGaFZKIgzdBzovANfCaOd,BabyFaceWood,$ucca 2 A $ucca
0.00799,0.726,209560.0,0.815,3lIxtCaROdRDuTnNBDm3n2,0.081,11.0,0.112,-5.886,1.0,0.0313,140.158,4.0,0.462,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,She's My Collar (feat. Kali Uchis)
0.198,0.766,222194.0,0.634,2RVwUjjdhZuALzdbs8weRs,0.0,9.0,0.191,-5.728,1.0,0.0444,140.025,4.0,0.504,0Q5XzDpn7DCI5jlubok4xb,SUPERBEE,Uck
0.127,0.745,177697.0,0.672,1HA2V2EfAgJUBVOju4YfiB,0.0,9.0,0.103,-5.738,1.0,0.0346,108.031,4.0,0.641,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Just A Stranger (feat. Steve Lacy)
0.0509,0.479,189429.0,0.788,1RzbRLvhUqwjqnwkHgxWqF,0.36,10.0,0.0866,-5.55,0.0,0.0343,139.979,4.0,0.127,5eIbEEQnDM8yuDVB0bimSP,RL Grime,UCLA - Instrumental
0.237,0.643,287021.0,0.548,29QLNfi23SWBvNJuwJugE7,1.85e-05,6.0,0.149,-7.187,1.0,0.0245,96.026,4.0,0.369,3bxT3ndZXZjV1teNLoW6fe,yurisa,uchiage hanabi
0.418,0.408,188944.0,0.663,3RdpnN8ULWqJuSPkTBL4ry,2.06e-05,5.0,0.265,-8.593,0.0,0.0383,111.727,5.0,0.725,5KNCAzajMzqgR47ll5RYaz,Balabara,Ucurhay
0.0747,0.644,179903.0,0.492,7lm2mLylLoEjPiqGgcnhSY,0.000377,7.0,0.121,-9.623,1.0,0.25,139.855,3.0,0.213,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,de nadie
0.497,0.632,175517.0,0.728,6hCBaWW9wdDNGSRfB2PPQL,0.000815,7.0,0.307,-8.718,1.0,0.0373,110.997,4.0,0.589,6W6S3Af1A2pWKHDYIpbSsX,Sumdrass Shidasriur,Ucehu Monnid
0.475,0.411,161567.0,0.652,4lCszMx1CMhu4zrU5S5qMn,0.00179,1.0,0.165,-9.658,1.0,0.0542,116.775,4.0,0.472,7brgtnCvqVIzY7ttDmMTMK,Glemsque,Uc Fungigaze
0.105,0.636,90208.0,0.887,5WmQT1WFIxrX2rq07Wlc7e,0.808,6.0,0.361,-8.511,0.0,0.0311,119.983,4.0,0.658,0jGERIcgkDdIwQ0sfln97k,KERRAR,Üçüncü
0.315,0.785,161539.0,0.477,0Ui4S8sgBCXv4Ao1HhTTun,0.00133,7.0,0.141,-8.755,1.0,0.0633,121.0,4.0,0.572,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,//aguardiente y limón %ᵕ‿‿ᵕ%
0.162,0.939,124992.0,0.204,6ZJALEOWNu4Y6Eb8QE1o8C,0.884,10.0,0.123,-11.179,0.0,0.459,95.017,4.0,0.292,7ARp9aAPkgJ3pPiolGRqwK,2nd Narrows,Ucluluwatu
0.405,0.53,179043.0,0.427,7er0EUMY653mxZ1NVD9mwQ,0.0832,9.0,0.0976,-7.338,0.0,0.0275,75.111,4.0,0.195,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)"
0.873,0.722,212000.0,0.675,6m6R6O2BOZDCNymhJ45spI,0.118,1.0,0.305,-5.61,0.0,0.0776,120.012,4.0,0.506,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Loner
0.531,0.436,179931.0,0.632,6eog6MMtJxKP3Lkt0ceS2X,0.000692,1.0,0.22,-9.107,1.0,0.0367,104.022,4.0,0.637,4Oka8peihn9Wab8cBmzp1r,Drolzuth,Ucnipa Nigailveeth
0.00299,0.686,172622.0,0.71,36Qi2bHMzLMQIHApHFytgv,0.000182,1.0,0.167,-7.884,1.0,0.0731,179.967,4.0,0.846,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,te pongo mal(prendelo)
0.336,0.612,287433.0,0.686,1EHaETdVES6oK9wztgGCfb,5.43e-06,6.0,0.122,-4.133,1.0,0.0256,96.032,4.0,0.322,7tSqWbPIUCl6bTbPoxLXGn,Dima Lancaster,Uchiage Hanabi
0.478,0.751,102160.0,0.511,7twY0ucjaUFUNfjkCHj1Cs,0.00552,0.0,0.0802,-10.481,0.0,0.39,151.618,4.0,0.653,5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,Hey Boy (feat. Kali Uchis)
0.0696,0.853,186181.0,0.604,54IbnYEdA3ymfxv07WgN3b,1.65e-06,3.0,0.135,-5.794,0.0,0.0511,116.0,4.0,0.86,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Your Teeth In My Neck
0.355,0.789,215581.0,0.688,3VQJS46K7ClaoJU4fza4Ou,0.0,1.0,0.17,-5.569,1.0,0.218,150.05,4.0,0.337,2kS0jWMkkFBL0mrl0VotD0,Ben Fero,Üçe Beşe Bakamam
0.23,0.773,143226.0,0.595,5exEU6LbxN4T4sY1nV5NfV,0.000489,9.0,0.101,-8.955,0.0,0.042,124.028,4.0,0.64,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,angel
0.0298,0.624,213720.0,0.726,3LcjZGk0GBlPRe5XhYVGgM,0.0,2.0,0.301,-4.585,1.0,0.052,99.996,4.0,0.83,360IAlyVv4PCEVjgyMZrxK,Miguel,Caramelo Duro (feat. Kali Uchis)
0.142,0.422,204290.0,0.471,4FZOSDwALdWxcGcRbwXWJ8,0.0,3.0,0.112,-8.784,0.0,0.18,82.433,4.0,0.62,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Tyrant (feat. Jorja Smith)
0.924,0.443,123459.0,0.178,1MzodJ9cC4zH44nYKdcuwA,0.00222,6.0,0.078,-14.831,0.0,0.0358,120.732,4.0,0.286,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,ángel sin cielo
0.995,0.407,97625.0,0.0178,1Pj9dbQQIvLWeKqWcvJc0s,0.947,4.0,0.0985,-25.28,1.0,0.0843,62.191,3.0,0.442,4FRt5PBGXsp49kDLecV7CI,Frieda Ross,Zwischen den Wolken
0.113,0.869,205087.0,0.446,78AOCI2LuhjyGxiXQIU5Zk,0.0,10.0,0.34,-6.18,0.0,0.329,95.913,4.0,0.651,7l8V4le12MLI4vqZj9BP7m,The Confusion,Put Me on Somethin'
0.992,0.463,215453.0,0.074,6nm7hwoso95QfUJSgCz5fz,0.946,7.0,0.109,-21.125,0.0,0.062,84.911,4.0,0.397,6je5sFIVVOMLNUeTVnx3v6,Carsten Meyer,Zweiter Frühling
0.987,0.358,141000.0,0.0398,2Vknq6blZLOpjA8gYpyULi,8.14e-05,7.0,0.0806,-23.833,1.0,0.0464,127.585,3.0,0.0905,2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,"Zwölf Gedichte, Op.35: Erstes Grün"
9.16e-06,0.467,257493.0,0.968,5NSoxlB4utD51hYMAZpIdV,0.757,2.0,0.331,-3.991,1.0,0.0877,160.17,4.0,0.354,6wWVKhxIU2cEi0K81v7HvP,Rammstein,Zwitter
0.996,0.663,130268.0,0.00652,0EyMOXlxP0iH4I9SOAjKtS,0.972,7.0,0.105,-23.159,1.0,0.137,132.082,3.0,0.708,3jYcRq1Sqb24bcf0FDGdWn,Zwera,Mass
3.63e-05,0.47,217787.0,0.964,2unE9afWXbwayP8mZmooMZ,0.0546,2.0,0.0748,-3.269,1.0,0.0727,167.996,4.0,0.65,6ul6vL8Hg5jTulDi0Ac8ao,Eisbrecher,Zwischen Uns
0.713,0.688,58096.0,0.486,50NGM652KxSDvu56ZjCtYJ,0.0,10.0,0.0855,-11.419,1.0,0.468,90.882,4.0,0.554,3mDfYvS6gWhn63ZM2fAhgl,SKA Oli,ZWP
0.0802,0.87,394573.0,0.554,5snyhxAh55A2wlNRH7VVZJ,0.0739,4.0,0.115,-5.828,0.0,0.0635,123.998,4.0,0.462,2txHhyCwHjUEpJjWrEyqyX,Tom Odell,Another Love - Zwette Edit
0.206,0.627,289280.0,0.831,5Zi3HQmCYbcTPYwXR8QmeT,0.00181,5.0,0.565,-5.948,0.0,0.0443,113.028,4.0,0.663,1lsJmnN90u3KBvF3tGEWr3,Mildlife,Zwango Zop
0.21,0.72,173405.0,0.902,1RMlw9vDx7mNGsFj0YGYN3,0.0,3.0,0.126,-4.237,1.0,0.06,104.111,4.0,0.585,6yaUUCx2XvvugnXs6h9oVV,Matthijs Koning,Zwoele Nacht
0.132,0.693,126000.0,0.233,1q4S6JinZNANfVViUaZmAT,0.924,4.0,0.107,-23.54,0.0,0.0447,84.003,4.0,0.513,2qKfs1UxOx9GqrtqScwfPj,Rudi Rotstift,Zweitkorrektur
0.0443,0.815,181217.0,0.774,4n2YcXCH9G4TeCzAGyHWzw,9.46e-05,9.0,0.338,-5.433,1.0,0.0316,120.011,4.0,0.499,6J2749jPHYhAZUq79rsNi0,Zwette,Rooftop in Amsterdam
0.709,0.829,142564.0,0.38,50yFDOhfN1ySHd6IzrbamW,0.000158,9.0,0.142,-13.936,1.0,0.0494,116.981,4.0,0.532,5FzWn5Ll0MBuoI0JUooVHh,The Pinkerettes,Zwierzaki
0.149,0.641,107675.0,0.458,3tWQL8KyLmQNTGNQagGATg,0.13,1.0,0.327,-10.941,0.0,0.313,159.987,4.0,0.64,6kHverk9CVYzyH5JgPUZRJ,Genkopawn,Zwischen Freunden und Problemen
0.709,0.783,71158.0,0.292,3STkpJcT3tJgun3YSMBwaF,2.2e-06,4.0,0.0948,-13.342,0.0,0.0712,120.192,4.0,0.3,5PzGSnI33H8ZqkC7QCrsdY,Jissau,Zwangsurlaub (Intro)
0.705,0.769,99831.0,0.649,1PV1g1rUaFeW9PwkuWF3sG,0.000387,8.0,0.118,-10.173,1.0,0.284,87.992,4.0,0.758,5PzGSnI33H8ZqkC7QCrsdY,Jissau,Zwanzig Neunzehn
0.995,0.325,131875.0,0.106,5BWaGwVolMdloQwsHJAORp,0.968,9.0,0.0904,-23.276,1.0,0.0647,187.258,4.0,0.313,3dcO6J0QtVq4xwePBwkq3W,Heike Blau,Zweisamkeit
0.881,0.169,55622.0,0.00353,54aTkZSemiCIazZGoQ4mIx,0.982,9.0,0.12,-40.375,0.0,0.0601,114.247,1.0,0.0367,2b0TJSv6iN3BSvSjDGLTUb,Virtual Crickets,Zwielicht
0.0472,0.912,629500.0,0.692,6zdJbKYHDeySagQDy774sO,0.611,9.0,0.557,-9.503,0.0,0.204,106.977,4.0,0.506,3YRLUjgMJ1xg1TIcknIxlv,Rampue,Zwitscherzwitscher
0.99,0.561,54840.0,0.104,0YzTB5cyCkKqJiL3KZIsvb,0.000117,0.0,0.153,-17.856,1.0,0.0359,115.388,3.0,0.631,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"Die Zauberflöte, K.620 / Zweiter Aufzug: ""Bewahret euch vor Weibertücken"""
0.946,0.619,79560.0,0.22,4rV1NTN2CGcbmHVxFqASkx,0.00538,7.0,0.11,-21.492,1.0,0.0423,140.338,3.0,0.724,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"Die Zauberflöte, K.620 / Zweiter Aufzug: ""Alles fühlt der Liebe Freuden"""
0.984,0.351,109133.0,0.0283,1lqZuk739ZctP2WAJGBk7r,0.0,9.0,0.255,-28.167,1.0,0.0447,113.259,3.0,0.316,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"Die Zauberflöte, K.620 / Zweiter Aufzug: ""Seid uns zum zweitenmal willkommen"""
0.364,0.956,249036.0,0.854,4fNbS43X6yt4iWxLgRqwKa,0.0,9.0,0.0251,-5.964,0.0,0.224,120.771,4.0,0.968,20akE7sZUTpZSC78lPhqvt,Cypis,Gdzie jest biały węgorz ? (Zejście)
0.277,0.718,200053.0,0.588,0TWnisdzYR2uqCWflwUR26,0.0,11.0,0.0738,-7.28,0.0,0.0445,141.963,4.0,0.76,3YcL3bSWEjKaFlTpZtF7P7,Rina,Zjarr
0.00774,0.665,180379.0,0.515,3FBiIExHBWLB9f2jKs7Orq,1.91e-05,3.0,0.21,-10.824,1.0,0.0535,82.46,4.0,0.562,0kIs3jWvydRYeJ0Jno5eJJ,ZWALL,SOMEWHERE
0.05,0.735,62343.0,0.656,5z2kejc9tsAHnyrpAiwcsq,0.663,1.0,0.0478,-7.301,1.0,0.867,169.16,4.0,0.381,2idNUKuflxWYAtLULBSqEH,Zaimvaar,Zwerve
0.307,0.683,72512.0,0.487,43EezcvaBmWzeomqn9HiF1,0.0,3.0,0.425,-20.926,1.0,0.902,78.674,3.0,0.145,6hI6I0qgwBnuocy9Vh9vG1,BigNick,Zwei Kurze Witze
0.0121,0.567,175907.0,0.723,7oopoWQa0jicMSf9SFtxMK,0.0,9.0,0.264,-5.33,0.0,0.29,128.463,4.0,0.272,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP
0.995,0.419,110528.0,0.0123,5twMZkmEihMflh3MrN113A,0.863,0.0,0.106,-31.57,0.0,0.0354,103.774,3.0,0.523,3c77k7JBsnl7h72xlCuaS2,Michele Nobler,Zwolle Lullaby
0.747,0.704,162278.0,0.0737,2lbY5qbKB6BQBmNOWatg2U,0.92,5.0,0.0705,-20.41,0.0,0.25,90.005,4.0,0.587,6GodnrZQVxHAKM5InZikYF,Marlbobo,Zwart Jan at Night
0.00302,0.562,158667.0,0.904,3px2rAPu74ltbkf9eZsZ8h,0.0,1.0,0.0433,-4.947,1.0,0.0807,94.481,4.0,0.651,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,Emperor's New Clothes
0.68,0.551,233747.0,0.249,1sTtlEZeVeeEnxEztJNkYN,0.0022,0.0,0.112,-11.392,1.0,0.06,156.02,3.0,0.257,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,emily
0.419,0.702,163333.0,0.596,1RcMFiXTuwbv78czGAYY7W,8.58e-06,10.0,0.125,-4.174,0.0,0.0966,169.884,4.0,0.382,6fWVd57NKTalqvmjRd2t8Z,24kGoldn,Empty (feat. Swae Lee)
0.0248,0.414,302173.0,0.677,5Psnhdkyanjpgc2P8A5TSM,0.0,1.0,0.0793,-5.12,1.0,0.254,172.521,4.0,0.0853,3TVXtAsR1Inumwj472S9r4,Drake,Emotionless
0.00298,0.38,274133.0,0.76,24NwBd5vZ2CK8VOQVnqdxr,0.0294,9.0,0.104,-10.961,1.0,0.0378,99.437,4.0,0.491,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,Sweet Emotion
0.115,0.632,185306.0,0.886,2UBvtKeetnXn6lMnsBUrZz,0.0,11.0,0.136,-3.986,0.0,0.054,114.951,4.0,0.637,31n3CN1jSC5ALUJ9dwT8UI,Kameron Marlowe,Burn 'Em All
0.985,0.134,202625.0,0.00134,0gRNSWEe6X27ggYGdqDT2r,0.841,0.0,0.107,-46.847,1.0,0.0409,66.84,4.0,0.097,3lYG90sfnbaiSjyDw9VBgK,Kamryn Freeman,embrace
0.0302,0.949,284200.0,0.661,3yfqSUWxFvZELEM4PmlwIR,0.0,5.0,0.0454,-4.244,0.0,0.0572,104.504,4.0,0.76,7dGJo4pcD2V6oG8kP0tJRR,Eminem,The Real Slim Shady
0.906,0.168,233383.0,0.0991,0aRcChTQ4UOQAE3fuvOdS5,0.945,10.0,0.105,-24.419,0.0,0.0366,139.905,3.0,0.0424,752MndEnUavC68pPM6NtxB,Moments of Clarity,Emerald Isles
0.392,0.856,266840.0,0.527,0Dc7J9VPV4eOInoxUiZrsL,0.0,2.0,0.11,-5.225,1.0,0.0997,98.052,4.0,0.386,3KV3p5EY4AvKxOlhGHORLg,Jeremih,Don't Tell 'Em
0.739,0.479,216480.0,0.368,5sra5UY6sD658OabHL3QtI,4.1e-05,6.0,0.118,-7.784,1.0,0.0341,92.959,4.0,0.142,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,Empire State of Mind (Part II) Broken Down
0.00286,0.908,290320.0,0.669,7lQ8MOhq6IN2w8EYcFNSUk,0.0,7.0,0.237,-2.827,1.0,0.0738,112.238,4.0,0.662,7dGJo4pcD2V6oG8kP0tJRR,Eminem,Without Me
0.181,0.601,283573.0,0.772,3a6PN6BRB8PP3ms48s7kU1,0.0543,0.0,0.0928,-4.137,0.0,0.031,99.445,4.0,0.294,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,Empire Ants (feat. Little Dragon)
0.137,0.694,245387.0,0.759,7M2tXmeS15NAzEn7ABFeBg,0.0,10.0,0.167,-5.667,0.0,0.398,140.055,4.0,0.77,4xRYI6VqpkE3UwrDrAZL8L,Logic,Homicide (feat. Eminem)
0.232,0.697,339107.0,0.787,0LN5gIsS5tQSmRzQrHSaTR,0.587,5.0,0.0404,-9.695,0.0,0.0305,98.066,4.0,0.572,67ea9eGLXYMsO2eYQRui3w,The Who,Eminence Front
0.342,0.629,226979.0,0.579,7dEYUkZMdUs7rfOKRMr5lO,0.0856,3.0,0.119,-6.859,0.0,0.0358,124.966,4.0,0.326,0PxzGnCYBpSuaI49OR94cA,Big Wild,Empty Room - Cabu Remix
0.00868,0.692,326467.0,0.744,5Z01UMMf7V1o0MzF86s6WJ,0.000423,2.0,0.359,-4.565,1.0,0.257,171.374,4.0,0.0612,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack"
0.182,0.522,181030.0,0.577,2AxPkyjV7C1gJi0ep3j9wV,0.0,10.0,0.0805,-6.179,1.0,0.0761,173.174,3.0,0.33,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,Emotional Bruises
0.257,0.871,198440.0,0.701,5r5cp9IpziiIsR6b93vcnQ,7.52e-06,5.0,0.0589,-5.594,0.0,0.0458,126.975,4.0,0.716,67hb7towEyKvt5Z8Bx306c,Empire of the Sun,Walking On A Dream
0.699,0.792,205939.0,0.272,4tcJgC0AEtu2GSONL6fTVL,0.00118,3.0,0.0775,-13.983,1.0,0.0545,73.956,4.0,0.527,2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,Empty Bed
0.0371,0.78,404107.0,0.768,3UmaczJpikHgJFyBTAJVoz,2.34e-06,6.0,0.518,-4.325,0.0,0.238,80.063,4.0,0.507,7dGJo4pcD2V6oG8kP0tJRR,Eminem,Stan
0.0635,0.541,291893.0,0.711,6aqm56xP40foYBBtAWWrnY,0.0201,9.0,0.719,-13.492,1.0,0.0383,136.58,4.0,0.588,5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,Running on Empty
0.215,0.404,214227.0,0.531,1uru26I2JKd2mQZt0MDCUe,0.0,1.0,0.0521,-4.328,1.0,0.103,164.848,4.0,0.321,4IWBUUAFIplrNtaOHcJPRM,James Arthur,Empty Space
0.529,0.855,248133.0,0.954,7Ie9W94M7OjPoZVV216Xus,0.0,0.0,0.205,-1.19,0.0,0.264,114.635,5.0,0.668,7dGJo4pcD2V6oG8kP0tJRR,Eminem,Not Afraid
0.379,0.6,187957.0,0.589,5NEkRHlAuvzEqIhhVCAyvl,0.0,7.0,0.107,-6.851,1.0,0.278,159.847,5.0,0.271,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,Emotional Torn
0.00568,0.468,219800.0,0.936,14BH4qO7pgCmIe6mgLKOK3,0.0,2.0,0.24,-3.683,1.0,0.0455,75.05,4.0,0.663,4qWnlmXWuGv2TtuxtIWlJX,BANNERS,Someone To You
0.0409,0.74,248093.0,0.752,0cELvuwJW1acISUHYB6suj,0.00125,9.0,0.0233,-7.008,0.0,0.0359,114.851,4.0,0.939,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,Emotions
0.0123,0.852,184619.0,0.674,4x3mum2YGHtIBrgUKiNt4F,0.0,2.0,0.126,-4.166,1.0,0.211,130.085,4.0,0.584,7rkW85dBwwrJtlHRDkJDAC,NAV,Don't Need Friends (feat. Lil Baby)
0.431,0.755,139800.0,0.493,4YnVz2QRU6OnoJ8lt23QHM,0.0,10.0,0.112,-5.078,0.0,0.0334,104.939,4.0,0.417,3HqSLMAZ3g3d5poNaI7GOU,IU,Empty Cup
0.92,0.611,147385.0,0.35,0rQIm2MJKkdcsgFeGfmCeI,0.92,5.0,0.337,-14.519,0.0,0.0543,166.203,4.0,0.18,1bbah9s09626gweOzzLbKG,Towerz,empty spaces
0.397,0.708,363521.0,0.843,6or1bKJiZ06IlK0vFvY75k,0.0,7.0,0.799,-2.66,1.0,0.314,148.14,4.0,0.625,7dGJo4pcD2V6oG8kP0tJRR,Eminem,Rap God
0.226,0.88,264834.0,0.787,38iBrrbbXyWaSPkmuDNgjZ,0.0,8.0,0.12,-5.189,1.0,0.118,113.018,4.0,0.588,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,The Adventures of Moon Man & Slim Shady (with Eminem)
0.0339,0.837,201400.0,0.462,3LmvfNUQtglbTrydsdIqFU,0.0,0.0,0.09,-7.89,1.0,0.0601,139.986,4.0,0.762,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,We Belong Together
0.0124,0.412,229467.0,0.919,0tZ3mElWcr74OOhKEiNz1x,0.0601,5.0,0.424,-7.291,1.0,0.184,166.367,4.0,0.572,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,Bulls On Parade
0.995,0.555,80250.0,0.0799,3TVWQ5JitUqM6bocliOUam,0.968,1.0,0.0998,-25.547,1.0,0.12,117.326,4.0,0.445,1dygDSkQGQOfq1ZdChpOCs,Ludovico Sagese,Hänschen klein
0.963,0.422,346080.0,0.184,49bDLn06janTEtvqKzXn6D,0.868,7.0,0.0896,-15.376,1.0,0.0412,141.75,4.0,0.409,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"" I. Allegro"
